Change Type,Empresa,Código,Título,Revisión,Fecha de emisión,Disciplina,Tipo de documento,Grupo de documento,Clase de documento,Estado,Fase/Área,Creado el,Área Húmeda
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-138,DIAGRAMA DE INTERCONEXIONES AGITADOR TANQUE PRE-CAPA “300-AGA-009”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:24,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-139,DIAGRAMA DE INTERCONEXIONES CARRO TRACCIÓN EXTRACCIÓN GRUMOS E1 “300-CWR-006”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:25,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-140,DIAGRAMA DE INTERCONEXIONES CARRO TRACCIÓN EXTRACCIÓN GRUMOS D “300-CWR-009”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:39,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-141,DIAGRAMA DE INTERCONEXIONES CARRO TRACCIÓN EXTRACCIÓN GRUMOS L “300-CWR-010”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:40,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-142,"DIAGRAMA DE INTERCONEXIONES MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DE COMBUSTIBLE ""300-PPC-401-M""",0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:30,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-143,"DIAGRAMA DE INTERCONEXIONES MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DE COMBUSTIBLE ""300-PPC-402-M""",0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:31,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-144,"DIAGRAMA DE INTERCONEXIONES MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DIARIO ""300-PPC-411-M""",0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:31,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-145,"DIAGRAMA DE INTERCONEXIONES MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DIARIO ""300-PPC-412-M""",0,07/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,07/08/2026 15:32,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-146,DIAGRAMA DE INTERCONEXIONES BOMBA DE ORGÁNICO TRATADO “300-PPC-001”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 12:40,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-GL-001,DISPOSICIÓN SISTEMA DE PUESTA A TIERRA (1 DE 2),0,02/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,02/07/2026 12:55,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-GL-002,DISPOSICIÓN SISTEMA DE PUESTA A TIERRA (2 DE 2),0,16/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,17/07/2026 09:01,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-GL-003,MALLA DE TIERRA SUBESTACIONES 400-XFU-001 - 400-XFU-002 Y SALA ELÉCTRICA 400-ERS-001,0,02/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,02/07/2026 12:57,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-LY-001,DISPOSICIÓN DE EQUIPOS SALA ELÉCTRICA 400-ERS-001 - PLANTA,0,20/02/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,20/02/2026 16:37,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-LY-002,DISPOSICIÓN DE EQUIPOS SALA ELÉCTRICA 400-ERS-001 - SECCIONES,0,20/02/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,20/02/2026 16:37,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-LY-003,CANALIZACIONES ELÉCTRICAS SALA ELÉCTRICA 400-ERS-001 - PLANTA,B,02/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,02/07/2026 12:52,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-LY-004,CANALIZACIONES ELÉCTRICAS SALA ELÉCTRICA 400-ERS-001 - SECCIONES,B,02/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,02/07/2026 12:53,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-001,DIAGRAMA UNIFILAR TABLERO 400-DPD-001,1,20/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,21/07/2026 10:34,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-003,DIAGRAMA UNIFILAR CCM 400-MCL-001 (1 DE 2),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,19/06/2026 15:02,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-004,DIAGRAMA UNIFILAR CCM 400-MCL-001 (2 DE 2),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,19/06/2026 15:38,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-005,DIAGRAMA UNIFILAR CCM 400-MCL-002 (1 DE 2),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,19/06/2026 15:04,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-006,DIAGRAMA UNIFILAR CCM 400-MCL-002 (2 DE 2),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,19/06/2026 15:28,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-008,DIAGRAMA UNIFILAR TABLERO DE BAJA TENSIÓN 400-SBL-001,B,30/01/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,02/02/2026 10:23,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-009,DIAGRAMA UNIFILAR TABLERO 400-DPA-001,0,20/02/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,20/02/2026 18:53,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-010,DIAGRAMA UNIFILAR TABLERO 400-LPA-001,0,20/02/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,20/02/2026 18:53,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-SD-011,DIAGRAMA UNIFILAR SWITHCGEAR 400-SGL-001,1,22/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,22/06/2026 15:12,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-001,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS ELECTROLITO RICO ""400-PPC-001""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 13:56,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-002,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS ELECTROLITO RICO ""400-PPC-002""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 13:57,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-003,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS ELECTROLITO RICO ""400-PPC-003""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 13:59,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-004,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS RECIRCULACIÓN ELECTROLITO ""400-PPC-004""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:00,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-005,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS RECIRCULACIÓN ELECTROLITO RICO ""400-PPC-005""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:05,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-006,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS RECIRCULACIÓN ELECTROLITO ""400-PPC-006""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:09,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-007,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS RECIRCULACIÓN ELECTROLITO ""400-PPC-007""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:11,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-008,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS RECIRCULACIÓN ELECTROLITO ""400-PPC-008""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:12,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-009,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS RECIRCULACIÓN ELECTROLITO ""400-PPC-009""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:12,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-010,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS RECIRCULACIÓN ELECTROLITO ""400-PPC-010""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:13,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-011,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS RECIRCULACIÓN ELECTROLITO ""400-PPC-011""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 13:55,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-012,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS ELECTROLITO POBRE A TREN A/B ""400-PPC-012""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:14,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-013,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS ELECTROLITO POBRE A TREN A/B ""400-PPC-013""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:14,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-014,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS ELECTROLITO POBRE A TREN A/B ""400-PPC-014""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:15,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-015,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS ELECTROLITO POBRE RETROLAVADO ""400-PPC-015""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:16,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-016,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS ELECTROLITO POBRE RETROLAVADO ""400-PPC-016""",0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 14:17,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-017,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS DE RETROLAVADO ETAPA S “400-PPC-018 “,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:36,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-018,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS DE RETROLAVADO ETAPA S “400-PPC-019 “,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:37,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-019,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TANQUE DE RETENCIÓN “400-PPC-021 “,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:38,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-020,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TANQUE DE RETENCIÓN “400-PPC-022 “,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:38,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-021,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA DE ORGÁNICO RECUPERADO “400-PPC-023”,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:39,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-022,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA DE ORGÁNICO RECUPERADO “400-PPC-024”,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:40,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-029,DIAGRAMA ESQUEMÁTICO DE CONTROL BBA. RECOLECCIÓN ORGÁNICO DRENAJES “400-PPV-001”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:09,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-030,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS TRANSFERENCIAS DRENAJES “400-PPV-003”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:10,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-031,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE PREPARACIÓN GUAR “400-AGA- 001”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:13,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-032,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE DISTRIBUCIÓN GUAR “400-AGA-002”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:14,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-033,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE PREP. SULF. COBALTO “400-AGA- 003”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:15,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-034,DIAGRAMA ESQUEMÁTICO DE CONTROL SOPLADOR FILTRO DE ELECTROLITO “400-FAN-001”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:16,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-035,DIAGRAMA ESQUEMÁTICO DE CONTROL SOPLADOR FILTRO DE ELECTROLITO “400-FAN-002”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:17,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-036,DIAGRAMA ESQUEMÁTICO DE CONTROL ALIMENTADOR DE GUAR TANQUE PREP. “400-CVS-001”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:17,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-037,DIAGRAMA ESQUEMÁTICO DE CONTROL TORNILLO ALIMENTACIÓN COBALTO “400-CVS-002”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:18,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-038,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA AGUA ACIDA “400-PPC-050”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:19,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-039,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA AGUA ACIDA “400-PPC-051”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:32,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-040,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-001""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:40,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-041,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-002""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:41,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-042,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-003""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:42,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-043,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-004""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:43,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-044,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-005""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:43,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-045,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-006""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:45,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-046,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-007""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:46,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-047,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-008""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:47,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-048,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-009""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:48,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-049,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-010""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:50,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-050,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-011""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:52,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-051,"DIAGRAMA DE INTERCONEXIONES BOMBAS ELECTROLITO POBRE TREN A Y B ""400-PPC-012""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:13,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-052,"DIAGRAMA DE INTERCONEXIONES BOMBAS ELECTROLITO POBRE TREN A Y B ""400-PPC-013""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:14,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-053,"DIAGRAMA DE INTERCONEXIONES BOMBAS ELECTROLITO POBRE RETROLAVADO""400-PPC-014""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:14,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-054,"DIAGRAMA DE INTERCONEXIONES BOMBAS ELECTROLITO POBRE RETROLAVADO ""400-PPC-015""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:15,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-055,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-016""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:15,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-056,DIAGRAMA DE INTERCONEXIONES BOMBAS DE RETROLAVADO ETAPAS S “400-PPC-018”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:16,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-057,DIAGRAMA DE INTERCONEXIONES BOMBAS DE RETROLAVADO ETAPAS S “400-PPC-019”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:17,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-058,DIAGRAMA DE INTERCONEXIONES BOMBA TANQUE DE RETENCIÓN “400-PPC-021”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:17,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-059,DIAGRAMA DE INTERCONEXIONES BOMBA TANQUE DE RETENCIÓN “400-PPC-022”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:18,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-060,DIAGRAMA DE INTERCONEXIONES BOMBAS DE ORGÁNICO RECUPERADO “400-PPC-023”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:19,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-061,DIAGRAMA DE INTERCONEXIONES BOMBAS DE ORGÁNICO RECUPERADO “400-PPC-024”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:20,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-062,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN GUAR “400-PPD-001”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:26,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-063,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN GUAR “400-PPD-002”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:27,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-064,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN GUAR “400-PPD-003”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:28,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-065,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN GUAR “400-PPD-004”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:18,3400 - Patio de Tanques
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-066,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN SULFATO COBALTO “400-PPD-043”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:14,3400 - Patio de Tanques
